sale_id,product_id,region_id,sale_date,quantity,discount,total_amount
1740,1,4,2023-02-21,45,0.05,51300.0
1741,9,3,2023-11-21,31,0.0,155.0
1742,1,5,2023-08-12,7,0.1,7560.0
1743,1,1,2024-08-05,48,0.1,51840.0
1744,10,5,2024-10-06,38,0.1,68.4
1745,1,2,2023-08-12,45,0.0,54000.0
1746,2,3,2023-07-17,24,0.05,18240.0
1747,8,1,2023-05-11,45,0.0,900.0
1748,8,4,2023-01-11,1,0.1,18.0
1749,4,3,2023-02-20,9,0.0,540.0
1750,7,4,2024-09-08,10,0.1,2700.0
1751,5,2,2023-10-15,12,0.1,2376.0
1752,8,5,2023-03-02,42,0.15,714.0
1753,2,2,2023-11-01,23,0.15,15640.0
1754,2,4,2023-10-16,29,0.15,19720.0
1755,6,1,2023-02-21,47,0.1,1269.0
1756,4,5,2024-07-31,4,0.05,228.0
1757,10,2,2024-10-05,49,0.0,98.0
1758,5,2,2023-05-02,14,0.15,2618.0
1759,6,2,2024-05-05,39,0.15,994.5
1760,4,2,2024-08-14,19,0.05,1083.0
1761,1,1,2024-10-30,25,0.05,28500.0
1762,1,3,2024-08-18,21,0.05,23940.0
1763,2,1,2023-08-22,24,0.15,16320.0
1764,6,3,2023-07-25,14,0.05,399.0
1765,4,2,2024-01-10,33,0.05,1881.0
1766,5,4,2023-10-09,28,0.05,5852.0
1767,4,3,2024-12-03,36,0.0,2160.0
1768,4,5,2023-02-08,48,0.05,2736.0
1769,4,5,2023-10-23,20,0.0,1200.0
1770,7,3,2023-07-04,46,0.1,12420.0
1771,5,2,2024-04-19,1,0.15,187.0
1772,9,3,2023-10-13,11,0.05,52.25
1773,5,3,2023-10-24,25,0.15,4675.0
1774,5,4,2023-01-14,44,0.0,9680.0
1775,5,3,2023-06-17,23,0.0,5060.0
1776,5,3,2023-04-03,47,0.1,9306.0
1777,1,1,2024-04-20,36,0.1,38880.0
1778,3,4,2024-07-25,28,0.05,3990.0
1779,10,3,2023-05-25,19,0.0,38.0
1780,3,1,2024-05-07,23,0.05,3277.5
1781,3,2,2024-02-19,47,0.1,6345.0
1782,10,3,2023-05-05,30,0.1,54.0
1783,3,1,2024-09-21,14,0.15,1785.0
1784,2,5,2023-07-23,39,0.05,29640.0
1785,3,2,2024-07-08,45,0.05,6412.5
1786,3,5,2024-06-06,13,0.15,1657.5
1787,3,4,2024-12-14,50,0.0,7500.0
1788,6,2,2024-05-16,30,0.1,810.0
1789,4,5,2023-09-26,24,0.05,1368.0
1790,10,3,2023-09-30,28,0.0,56.0
1791,9,2,2023-02-09,23,0.15,97.75
1792,10,4,2024-01-16,35,0.0,70.0
1793,8,2,2024-05-21,15,0.15,255.0
1794,10,4,2023-06-13,23,0.0,46.0
1795,4,2,2024-07-03,19,0.15,969.0
1796,3,5,2024-02-28,17,0.15,2167.5
1797,4,1,2024-09-17,7,0.05,399.0
1798,4,2,2023-05-13,16,0.05,912.0
1799,8,2,2023-10-19,12,0.1,216.0
1800,7,2,2024-05-07,38,0.1,10260.0
1801,5,2,2023-10-25,2,0.1,396.0
1802,10,1,2023-11-07,23,0.05,43.699999999999996
1803,10,3,2023-03-13,48,0.05,91.19999999999999
1804,5,4,2024-06-03,5,0.1,990.0
1805,2,4,2023-12-08,19,0.1,13680.0
1806,7,5,2023-03-23,29,0.1,7830.0
1807,1,5,2024-10-17,12,0.15,12240.0
1808,3,3,2023-04-04,22,0.0,3300.0
1809,7,2,2023-12-17,1,0.05,285.0
1810,3,4,2023-08-10,37,0.0,5550.0
1811,4,2,2023-12-26,28,0.05,1596.0
1812,2,4,2023-02-10,25,0.1,18000.0
1813,2,5,2024-06-06,41,0.1,29520.0
1814,7,2,2023-05-28,42,0.15,10710.0
1815,8,3,2023-04-17,34,0.15,578.0
1816,3,5,2024-12-16,43,0.1,5805.0
1817,4,5,2024-06-11,14,0.0,840.0
1818,6,3,2023-10-15,29,0.1,783.0
1819,8,4,2023-11-26,37,0.0,740.0
1820,7,1,2024-08-28,26,0.15,6630.0
1821,2,2,2023-05-03,50,0.1,36000.0
1822,1,2,2024-08-20,10,0.1,10800.0
1823,1,4,2023-10-22,5,0.15,5100.0
1824,2,1,2023-05-29,32,0.15,21760.0
1825,2,2,2024-09-06,50,0.05,38000.0
1826,5,1,2024-09-15,18,0.15,3366.0
1827,10,5,2023-03-28,29,0.05,55.099999999999994
1828,10,1,2024-01-27,1,0.05,1.9
1829,4,2,2023-10-03,22,0.1,1188.0
1830,6,5,2024-03-04,7,0.1,189.0
1831,5,3,2024-09-17,18,0.15,3366.0
1832,2,4,2024-11-12,29,0.15,19720.0
1833,3,5,2024-07-13,23,0.15,2932.5
1834,2,5,2024-01-28,21,0.1,15120.0
1835,10,4,2023-08-11,11,0.1,19.8
1836,6,5,2024-06-08,11,0.15,280.5
1837,5,1,2024-09-17,41,0.15,7667.0
1838,6,2,2024-10-27,37,0.05,1054.5
1839,10,5,2024-01-13,30,0.0,60.0
1840,9,1,2024-11-01,31,0.05,147.25
1841,5,1,2024-07-18,32,0.0,7040.0
1842,9,2,2024-03-20,20,0.1,90.0
1843,4,4,2024-06-05,46,0.1,2484.0
1844,3,5,2024-01-01,3,0.15,382.5
1845,9,4,2023-11-10,19,0.15,80.75
1846,8,4,2023-06-12,25,0.1,450.0
1847,8,1,2024-05-03,9,0.1,162.0
1848,2,1,2023-09-24,15,0.15,10200.0
1849,5,3,2023-07-25,13,0.0,2860.0
1850,2,3,2024-02-17,28,0.1,20160.0
1851,4,1,2023-10-11,28,0.05,1596.0
1852,9,2,2024-01-27,40,0.1,180.0
1853,9,2,2024-06-29,6,0.05,28.5
1854,1,3,2024-08-31,29,0.15,29580.0
1855,10,3,2023-03-06,2,0.0,4.0
1856,1,2,2024-11-23,22,0.15,22440.0
1857,9,3,2024-05-19,49,0.15,208.25
1858,2,5,2023-09-05,20,0.0,16000.0
1859,9,1,2024-07-13,5,0.0,25.0
1860,8,4,2023-01-05,44,0.0,880.0
1861,6,5,2024-05-03,41,0.1,1107.0
1862,5,1,2023-09-03,14,0.0,3080.0
1863,8,1,2024-12-31,10,0.15,170.0
1864,5,2,2023-12-05,31,0.1,6138.0
1865,10,4,2023-05-06,26,0.1,46.800000000000004
1866,6,5,2024-02-14,9,0.0,270.0
1867,7,2,2024-11-05,2,0.05,570.0
1868,9,2,2024-01-21,21,0.05,99.75
1869,8,5,2023-07-09,27,0.05,513.0
1870,5,5,2024-10-08,3,0.1,594.0
1871,2,1,2024-01-25,24,0.1,17280.0
1872,2,5,2023-12-17,21,0.15,14280.0
1873,8,2,2023-07-11,38,0.0,760.0
1874,9,3,2024-02-01,18,0.05,85.5
1875,9,4,2023-06-10,14,0.0,70.0
1876,1,4,2023-04-09,6,0.0,7200.0
1877,2,1,2023-04-22,6,0.15,4080.0
1878,3,4,2023-09-14,22,0.15,2805.0
1879,5,4,2024-07-04,43,0.15,8041.0
1880,7,4,2024-05-11,28,0.15,7140.0
1881,1,5,2023-04-24,45,0.05,51300.0
1882,8,1,2023-06-30,13,0.0,260.0
1883,1,3,2024-10-03,6,0.1,6480.0
1884,2,5,2024-02-08,41,0.15,27880.0
1885,4,5,2023-05-21,9,0.05,513.0
1886,1,1,2024-03-01,22,0.15,22440.0
1887,3,1,2023-05-23,13,0.0,1950.0
1888,8,2,2024-09-17,38,0.05,722.0
1889,2,1,2023-03-16,45,0.0,36000.0
1890,2,4,2024-04-20,9,0.15,6120.0
1891,2,2,2024-04-07,8,0.1,5760.0
1892,1,4,2024-04-23,19,0.15,19380.0
1893,8,2,2023-01-10,10,0.0,200.0
1894,6,1,2024-03-16,17,0.1,459.0
1895,1,3,2023-07-08,23,0.1,24840.0
1896,3,3,2024-11-30,18,0.05,2565.0
1897,4,3,2023-11-27,35,0.05,1995.0
1898,2,2,2024-03-16,22,0.05,16720.0
1899,4,1,2024-02-05,50,0.05,2850.0
1900,6,5,2023-03-08,38,0.05,1083.0
1901,6,1,2023-01-29,48,0.15,1224.0
1902,3,2,2023-11-28,3,0.05,427.5
1903,8,3,2023-10-16,19,0.05,361.0
1904,2,2,2023-10-06,27,0.0,21600.0
1905,2,1,2023-04-04,33,0.15,22440.0
1906,9,1,2024-04-18,21,0.05,99.75
1907,10,1,2023-12-12,8,0.15,13.6
1908,4,3,2024-10-26,15,0.15,765.0
1909,9,1,2023-10-22,32,0.05,152.0
1910,9,5,2024-07-12,4,0.1,18.0
1911,4,5,2023-06-09,21,0.0,1260.0
1912,5,5,2023-02-03,3,0.0,660.0
1913,6,5,2024-06-18,8,0.1,216.0
1914,7,4,2023-01-17,36,0.15,9180.0
1915,9,4,2023-02-15,48,0.1,216.0
1916,7,2,2024-05-17,16,0.15,4080.0
1917,5,1,2023-10-20,41,0.1,8118.0
1918,10,3,2024-12-02,17,0.1,30.6
1919,2,5,2024-09-12,31,0.15,21080.0
1920,3,3,2024-08-25,32,0.05,4560.0
1921,8,1,2023-09-21,8,0.05,152.0
1922,6,1,2023-05-01,44,0.0,1320.0
1923,3,1,2023-07-03,34,0.1,4590.0
1924,10,4,2024-03-15,2,0.15,3.4
1925,4,4,2024-06-02,45,0.0,2700.0
1926,2,3,2023-10-16,36,0.15,24480.0
1927,6,1,2023-04-24,23,0.1,621.0
1928,5,5,2024-08-01,39,0.0,8580.0
1929,6,2,2023-10-18,46,0.0,1380.0
1930,4,1,2023-09-22,23,0.15,1173.0
1931,7,1,2023-05-12,10,0.15,2550.0
1932,9,1,2023-08-28,5,0.1,22.5
1933,6,4,2024-08-04,23,0.15,586.5
1934,8,5,2023-07-29,19,0.05,361.0
1935,7,2,2023-05-30,7,0.15,1785.0
1936,3,5,2024-07-25,10,0.1,1350.0
1937,4,4,2024-07-03,21,0.1,1134.0
1938,1,3,2024-11-30,15,0.1,16200.0
1939,6,5,2024-03-21,23,0.15,586.5
1940,2,3,2024-10-11,13,0.05,9880.0
1941,1,4,2024-12-17,26,0.1,28080.0
1942,9,4,2023-02-15,50,0.05,237.5
1943,10,2,2024-02-04,10,0.05,19.0
1944,9,3,2024-03-03,32,0.1,144.0
1945,8,3,2024-07-10,43,0.05,817.0
1946,9,3,2023-09-16,50,0.15,212.5
1947,8,4,2024-07-14,32,0.15,544.0
1948,10,1,2023-06-28,21,0.05,39.9
1949,1,3,2024-04-26,9,0.05,10260.0
1950,8,1,2023-07-07,36,0.0,720.0
1951,2,3,2024-06-07,28,0.05,21280.0
1952,2,1,2023-12-19,32,0.0,25600.0
1953,2,4,2023-07-03,23,0.15,15640.0
1954,1,1,2024-02-04,35,0.05,39900.0
1955,3,4,2024-10-18,31,0.05,4417.5
1956,4,4,2023-08-10,6,0.1,324.0
1957,8,1,2023-06-16,49,0.15,833.0
1958,6,3,2023-09-05,22,0.15,561.0
1959,3,5,2024-06-21,11,0.15,1402.5
1960,8,4,2024-01-22,9,0.05,171.0
1961,2,5,2024-10-07,48,0.0,38400.0
1962,8,5,2023-05-19,28,0.15,476.0
1963,1,2,2024-06-14,48,0.0,57600.0
1964,6,3,2024-07-02,42,0.0,1260.0
1965,7,5,2023-10-12,2,0.1,540.0
1966,1,4,2024-11-12,34,0.0,40800.0
1967,8,5,2023-10-29,23,0.1,414.0
1968,2,2,2024-03-04,16,0.05,12160.0
1969,7,3,2023-04-04,1,0.15,255.0
1970,2,4,2024-08-23,31,0.0,24800.0
1971,2,2,2024-05-22,33,0.15,22440.0
1972,3,1,2024-09-01,15,0.15,1912.5
1973,3,3,2023-10-10,48,0.05,6840.0
1974,4,5,2024-01-21,36,0.0,2160.0
1975,1,1,2023-03-08,46,0.0,55200.0
1976,8,1,2023-08-25,16,0.15,272.0
1977,1,5,2024-07-08,31,0.1,33480.0
1978,3,4,2024-04-27,39,0.15,4972.5
1979,10,2,2023-08-08,12,0.0,24.0
1980,2,3,2024-03-18,24,0.1,17280.0
1981,3,3,2023-10-06,50,0.05,7125.0
1982,3,3,2024-01-17,31,0.05,4417.5
1983,9,3,2023-08-11,33,0.15,140.25
1984,5,4,2024-09-20,23,0.05,4807.0
1985,2,1,2023-12-26,14,0.05,10640.0
1986,4,3,2023-10-03,45,0.1,2430.0
1987,8,4,2024-10-02,17,0.0,340.0
1988,2,5,2023-02-07,35,0.0,28000.0
1989,2,5,2024-06-12,18,0.15,12240.0
1990,7,2,2024-09-14,3,0.0,900.0
1991,3,3,2023-09-08,45,0.15,5737.5
1992,10,4,2023-11-30,41,0.0,82.0
1993,10,2,2024-06-12,26,0.15,44.199999999999996
1994,7,1,2024-09-28,12,0.0,3600.0
1995,1,4,2023-10-05,12,0.0,14400.0
1996,9,5,2023-07-26,12,0.0,60.0
1997,2,3,2023-10-03,36,0.15,24480.0
1998,5,5,2023-08-30,17,0.05,3553.0
1999,2,4,2024-06-17,50,0.0,40000.0
2000,7,2,2024-03-17,22,0.1,5940.0
2001,3,1,2024-04-22,10,0.0,1500.0
2002,10,2,2024-07-31,34,0.05,64.6
2003,3,3,2023-08-18,8,0.05,1140.0
2004,9,3,2024-11-14,31,0.1,139.5
2005,6,5,2024-08-04,21,0.15,535.5
2006,10,2,2023-05-11,11,0.1,19.8
2007,5,4,2024-08-25,38,0.0,8360.0
2008,1,5,2024-07-06,27,0.05,30780.0
2009,9,5,2023-03-24,12,0.05,57.0
2010,4,4,2023-02-10,10,0.0,600.0
2011,9,5,2024-09-25,49,0.0,245.0
2012,10,3,2023-08-03,1,0.15,1.7
2013,9,3,2023-09-13,11,0.05,52.25
2014,9,5,2023-05-02,9,0.15,38.25
2015,6,5,2024-01-20,39,0.05,1111.5
2016,1,3,2023-07-29,25,0.0,30000.0
2017,10,1,2024-01-12,49,0.15,83.3
2018,8,4,2024-02-01,50,0.15,850.0
2019,3,4,2023-10-10,11,0.0,1650.0
2020,5,5,2024-02-21,41,0.0,9020.0
2021,9,4,2024-10-22,21,0.1,94.5
2022,8,1,2023-04-03,9,0.0,180.0
2023,1,4,2024-05-29,42,0.1,45360.0
2024,8,1,2023-08-03,19,0.0,380.0
2025,6,3,2023-12-07,40,0.0,1200.0
2026,4,1,2024-11-24,14,0.05,798.0
2027,10,3,2024-08-27,32,0.15,54.4
2028,9,1,2024-04-20,44,0.15,187.0
2029,9,3,2024-06-10,7,0.05,33.25
2030,8,4,2024-06-01,4,0.15,68.0
2031,7,5,2024-05-16,7,0.0,2100.0
2032,6,5,2023-04-14,13,0.1,351.0
2033,5,3,2024-03-12,6,0.15,1122.0
2034,9,5,2023-03-31,17,0.05,80.75
2035,9,2,2024-01-12,32,0.0,160.0
2036,1,1,2023-06-21,20,0.05,22800.0
2037,6,4,2024-11-13,45,0.15,1147.5
2038,9,5,2023-01-12,1,0.15,4.25
2039,4,1,2024-09-03,18,0.0,1080.0
2040,10,3,2023-08-08,49,0.1,88.2
2041,5,1,2023-03-01,2,0.15,374.0
2042,10,3,2023-07-01,11,0.15,18.7
2043,4,4,2024-07-16,26,0.05,1482.0
2044,7,4,2024-09-27,45,0.15,11475.0
2045,4,3,2024-10-12,30,0.0,1800.0
2046,2,5,2023-06-08,27,0.1,19440.0
2047,3,1,2023-10-17,23,0.05,3277.5
2048,1,3,2023-08-21,21,0.15,21420.0
2049,5,3,2024-03-18,31,0.05,6479.0
2050,9,5,2024-03-21,8,0.0,40.0
2051,9,4,2024-06-17,7,0.15,29.75
2052,10,5,2024-08-26,2,0.15,3.4
2053,8,3,2023-04-16,49,0.0,980.0
2054,6,3,2023-10-05,18,0.1,486.0
2055,6,1,2023-02-22,30,0.05,855.0
2056,7,1,2023-02-19,33,0.05,9405.0
2057,1,4,2023-12-11,49,0.15,49980.0
2058,4,5,2023-08-02,47,0.1,2538.0
2059,8,4,2023-06-22,36,0.15,612.0
2060,9,3,2024-04-02,28,0.0,140.0
2061,6,1,2024-07-23,46,0.0,1380.0
2062,3,4,2023-07-07,28,0.0,4200.0
2063,8,4,2024-03-07,24,0.05,456.0
2064,1,5,2024-10-10,25,0.15,25500.0
2065,7,2,2023-12-07,34,0.15,8670.0
2066,3,4,2023-08-10,27,0.15,3442.5
2067,2,5,2023-04-14,18,0.05,13680.0
2068,2,5,2024-04-16,8,0.05,6080.0
2069,2,2,2023-05-18,22,0.1,15840.0
2070,3,5,2024-03-19,5,0.05,712.5
2071,7,4,2024-06-06,39,0.15,9945.0
2072,8,3,2024-02-25,16,0.1,288.0
2073,7,4,2024-02-13,33,0.05,9405.0
2074,6,3,2023-04-13,50,0.1,1350.0
2075,7,3,2024-04-28,21,0.05,5985.0
2076,1,4,2024-01-10,28,0.05,31920.0
2077,1,2,2023-12-24,2,0.15,2040.0
2078,1,2,2024-12-16,23,0.05,26220.0
2079,8,2,2023-05-21,14,0.1,252.0
2080,1,1,2024-12-25,48,0.15,48960.0
2081,8,3,2023-05-24,37,0.05,703.0
2082,4,4,2023-08-14,22,0.15,1122.0
2083,7,1,2023-09-30,42,0.15,10710.0
2084,6,5,2023-04-02,18,0.0,540.0
2085,5,4,2023-03-21,17,0.0,3740.0
2086,4,3,2023-08-29,26,0.1,1404.0
2087,8,4,2023-04-09,47,0.15,799.0
2088,10,3,2024-12-10,41,0.1,73.8
2089,2,1,2024-08-02,18,0.05,13680.0
2090,8,3,2024-03-22,31,0.15,527.0
2091,9,3,2023-12-25,11,0.0,55.0
2092,5,5,2023-06-11,32,0.05,6688.0
2093,6,2,2023-05-11,40,0.05,1140.0
2094,6,4,2024-11-30,13,0.15,331.5
2095,10,1,2024-10-18,40,0.0,80.0
2096,3,4,2024-03-10,40,0.0,6000.0
2097,6,5,2024-09-30,4,0.1,108.0
2098,10,2,2023-12-02,40,0.1,72.0
2099,9,1,2023-01-05,50,0.15,212.5
2100,10,1,2024-06-30,4,0.15,6.8
2101,8,1,2023-06-11,40,0.15,680.0
2102,8,2,2023-09-11,27,0.15,459.0
2103,5,5,2024-07-01,16,0.05,3344.0
2104,3,2,2023-05-08,18,0.15,2295.0
2105,2,2,2023-08-12,48,0.0,38400.0
2106,4,2,2024-06-27,39,0.15,1989.0
2107,10,2,2024-03-05,16,0.05,30.4
2108,4,3,2024-11-08,43,0.1,2322.0
2109,8,4,2023-07-19,3,0.15,51.0
2110,9,2,2023-06-06,49,0.1,220.5
2111,8,4,2024-01-21,16,0.0,320.0
2112,6,3,2023-03-24,28,0.05,798.0
2113,8,4,2024-02-09,35,0.05,665.0
2114,6,2,2023-08-26,48,0.05,1368.0
2115,4,3,2023-07-01,42,0.1,2268.0
2116,1,2,2024-04-16,10,0.05,11400.0
2117,9,4,2024-08-30,14,0.05,66.5
2118,1,5,2024-02-26,10,0.1,10800.0
2119,3,1,2024-07-05,18,0.1,2430.0
2120,2,1,2023-04-12,6,0.15,4080.0
2121,9,3,2023-01-02,21,0.15,89.25
2122,8,2,2024-07-26,22,0.1,396.0
2123,7,4,2024-11-25,22,0.15,5610.0
2124,1,2,2023-03-16,39,0.15,39780.0
2125,2,2,2023-04-20,28,0.15,19040.0
2126,10,5,2024-12-27,22,0.0,44.0
2127,3,4,2023-10-12,10,0.1,1350.0
2128,2,4,2023-07-20,44,0.05,33440.0
2129,6,2,2023-12-10,20,0.0,600.0
2130,7,2,2023-09-30,46,0.1,12420.0
2131,10,2,2023-06-14,36,0.0,72.0
2132,10,2,2023-11-02,24,0.05,45.599999999999994
2133,1,5,2023-11-10,30,0.05,34200.0
2134,9,3,2023-07-28,19,0.1,85.5
2135,2,3,2024-11-12,12,0.15,8160.0
2136,1,2,2024-09-21,32,0.1,34560.0
2137,1,5,2024-07-24,31,0.15,31620.0
2138,7,3,2023-01-20,18,0.05,5130.0
2139,4,3,2024-10-30,27,0.1,1458.0
2140,1,5,2024-05-07,27,0.15,27540.0
2141,5,3,2023-09-24,40,0.0,8800.0
2142,4,1,2024-09-04,8,0.0,480.0
2143,9,4,2024-02-11,48,0.0,240.0
2144,8,1,2024-04-19,39,0.15,663.0
2145,9,5,2023-05-01,23,0.0,115.0
2146,8,5,2024-10-29,20,0.05,380.0
2147,8,3,2024-01-14,37,0.05,703.0
2148,9,3,2024-03-28,24,0.05,114.0
2149,4,1,2023-10-01,35,0.05,1995.0
2150,5,2,2023-04-18,31,0.1,6138.0
2151,9,5,2024-12-04,6,0.1,27.0
2152,8,1,2024-11-04,22,0.15,374.0
2153,8,4,2023-05-26,30,0.0,600.0
2154,1,5,2023-10-23,23,0.15,23460.0
2155,4,2,2024-10-31,6,0.05,342.0
2156,3,3,2023-12-18,42,0.15,5355.0
2157,5,3,2024-04-10,6,0.05,1254.0
2158,3,3,2023-06-24,44,0.05,6270.0
2159,4,4,2023-09-16,13,0.15,663.0
2160,1,2,2023-12-05,10,0.15,10200.0
2161,8,5,2023-09-01,42,0.0,840.0
2162,6,1,2023-07-05,43,0.15,1096.5
2163,8,5,2024-01-18,31,0.1,558.0
2164,5,3,2024-01-08,50,0.05,10450.0
2165,10,1,2024-04-21,21,0.0,42.0
2166,10,1,2023-01-14,45,0.1,81.0
2167,10,2,2024-09-04,22,0.05,41.8
2168,9,2,2023-08-04,27,0.0,135.0
2169,8,4,2023-10-09,26,0.0,520.0
2170,3,4,2024-04-16,45,0.1,6075.0
2171,3,5,2024-02-09,29,0.15,3697.5
2172,3,2,2023-12-06,46,0.1,6210.0
2173,6,1,2024-06-21,26,0.05,741.0
2174,1,2,2024-05-18,24,0.15,24480.0
2175,2,1,2024-06-03,13,0.15,8840.0
2176,1,3,2023-06-26,39,0.1,42120.0
2177,4,4,2023-03-12,26,0.05,1482.0
2178,5,5,2024-03-07,14,0.15,2618.0
2179,6,1,2023-11-12,12,0.0,360.0
2180,7,5,2023-04-10,44,0.1,11880.0
2181,3,3,2024-01-17,14,0.1,1890.0
2182,2,2,2023-05-24,7,0.05,5320.0
2183,6,5,2023-10-20,40,0.15,1020.0
2184,4,2,2023-02-06,50,0.05,2850.0
2185,8,5,2024-11-08,35,0.1,630.0
2186,9,2,2024-07-11,19,0.0,95.0
2187,8,2,2023-12-26,8,0.15,136.0
2188,3,2,2023-06-06,18,0.1,2430.0
2189,2,4,2024-03-09,6,0.0,4800.0
2190,1,4,2023-10-08,24,0.0,28800.0
2191,3,5,2024-11-24,22,0.15,2805.0
2192,4,2,2024-01-28,32,0.15,1632.0
2193,3,3,2023-01-19,48,0.0,7200.0
2194,6,2,2023-04-29,4,0.05,114.0
2195,6,5,2024-09-21,2,0.05,57.0
2196,8,1,2024-07-20,18,0.1,324.0
2197,3,5,2024-03-11,24,0.0,3600.0
2198,7,1,2024-09-09,48,0.05,13680.0
2199,9,4,2024-01-01,41,0.15,174.25
2200,7,2,2023-02-03,25,0.1,6750.0
2201,4,2,2024-02-18,2,0.1,108.0
2202,8,1,2024-11-20,21,0.15,357.0
2203,10,1,2024-12-10,27,0.1,48.6
2204,5,4,2024-10-15,26,0.05,5434.0
2205,7,5,2023-12-12,38,0.0,11400.0
2206,8,1,2024-08-19,41,0.1,738.0
2207,6,1,2024-06-29,23,0.05,655.5
2208,7,3,2024-03-14,37,0.15,9435.0
2209,4,1,2024-06-24,27,0.1,1458.0
2210,10,5,2023-02-08,11,0.15,18.7
2211,7,3,2023-01-07,29,0.15,7395.0
2212,7,3,2023-02-03,2,0.1,540.0
2213,10,2,2023-07-26,31,0.15,52.699999999999996
2214,8,3,2023-01-30,30,0.05,570.0
2215,2,3,2023-08-23,31,0.1,22320.0
2216,9,5,2024-05-22,3,0.0,15.0
2217,10,2,2024-05-22,19,0.0,38.0
2218,5,4,2023-10-03,21,0.0,4620.0
2219,4,5,2023-09-20,18,0.0,1080.0
2220,2,2,2023-03-17,45,0.15,30600.0
2221,3,4,2024-12-20,8,0.05,1140.0
2222,1,4,2024-04-05,44,0.0,52800.0
2223,2,1,2023-11-02,40,0.05,30400.0
2224,1,4,2023-07-15,15,0.1,16200.0
2225,10,4,2023-04-04,6,0.0,12.0
2226,1,4,2023-09-09,46,0.05,52440.0
2227,2,3,2024-10-11,31,0.1,22320.0
2228,7,4,2024-07-24,6,0.0,1800.0
2229,3,5,2023-08-14,25,0.0,3750.0
2230,3,1,2024-08-14,25,0.1,3375.0
2231,6,5,2023-07-09,18,0.1,486.0
2232,2,2,2024-06-28,34,0.15,23120.0
2233,6,1,2023-03-07,37,0.0,1110.0
2234,2,3,2024-08-14,22,0.05,16720.0
2235,7,4,2024-09-09,23,0.05,6555.0
2236,8,1,2024-05-03,33,0.15,561.0
2237,2,4,2023-05-16,9,0.15,6120.0
2238,2,1,2024-10-08,16,0.15,10880.0
2239,2,1,2023-04-06,16,0.1,11520.0
2240,2,3,2024-03-14,8,0.05,6080.0
2241,3,1,2023-11-17,11,0.1,1485.0
2242,2,2,2024-10-15,32,0.15,21760.0
2243,2,2,2024-06-19,49,0.0,39200.0
2244,3,3,2023-01-10,41,0.15,5227.5
2245,8,4,2024-07-26,11,0.05,209.0
2246,1,2,2024-01-15,11,0.1,11880.0
2247,9,5,2024-07-19,23,0.05,109.25
2248,1,2,2024-05-05,18,0.0,21600.0
2249,7,4,2024-02-02,28,0.0,8400.0
2250,7,4,2023-01-17,2,0.15,510.0
2251,2,2,2024-10-31,44,0.05,33440.0
2252,7,3,2023-03-30,22,0.15,5610.0
2253,4,3,2023-04-29,36,0.0,2160.0
2254,10,4,2024-05-02,30,0.05,57.0
2255,1,5,2023-02-04,27,0.0,32400.0
2256,5,3,2023-10-11,44,0.05,9196.0
2257,8,1,2023-04-09,46,0.05,874.0
2258,8,5,2023-05-02,22,0.0,440.0
2259,9,3,2023-01-26,15,0.1,67.5
2260,9,3,2023-01-26,7,0.05,33.25
2261,9,3,2023-05-08,41,0.0,205.0
2262,6,2,2024-11-29,5,0.15,127.5
2263,2,3,2024-01-21,42,0.05,31920.0
2264,10,5,2024-11-30,29,0.15,49.3
2265,2,4,2024-06-03,29,0.05,22040.0
2266,10,1,2023-06-18,10,0.05,19.0
2267,4,5,2023-09-01,3,0.05,171.0
2268,3,5,2023-02-08,1,0.15,127.5
2269,7,2,2024-06-24,13,0.1,3510.0
2270,4,2,2023-06-14,35,0.05,1995.0
2271,3,2,2024-12-26,32,0.0,4800.0
2272,4,1,2023-03-02,11,0.15,561.0
2273,5,3,2023-08-07,26,0.15,4862.0
2274,6,2,2024-01-01,35,0.0,1050.0
2275,1,3,2024-03-02,16,0.0,19200.0
2276,3,4,2024-04-23,11,0.1,1485.0
2277,9,2,2023-09-29,44,0.1,198.0
2278,6,2,2023-04-04,21,0.1,567.0
2279,8,2,2024-06-18,32,0.1,576.0
2280,8,4,2024-10-29,27,0.15,459.0
2281,7,4,2024-01-08,28,0.1,7560.0
2282,4,1,2024-08-04,40,0.0,2400.0
2283,7,5,2024-03-11,15,0.1,4050.0
2284,5,3,2024-08-04,33,0.15,6171.0
2285,2,2,2024-03-17,17,0.0,13600.0
2286,2,4,2024-03-20,2,0.05,1520.0
2287,8,5,2024-09-15,7,0.0,140.0
2288,3,5,2024-08-01,45,0.15,5737.5
2289,6,4,2023-03-04,8,0.05,228.0
2290,6,4,2024-07-27,22,0.1,594.0
2291,4,1,2024-01-02,7,0.05,399.0
2292,8,5,2023-05-12,41,0.1,738.0
2293,1,1,2024-07-26,32,0.15,32640.0
2294,6,5,2023-02-22,35,0.1,945.0
2295,7,1,2023-03-12,39,0.0,11700.0
2296,3,4,2024-04-09,42,0.1,5670.0
2297,10,1,2023-09-16,41,0.05,77.89999999999999
2298,8,3,2024-04-20,14,0.1,252.0
2299,8,2,2024-08-19,47,0.0,940.0
2300,3,3,2023-08-08,49,0.05,6982.5
2301,4,5,2023-11-19,36,0.0,2160.0
2302,4,2,2023-09-08,22,0.05,1254.0
2303,8,5,2023-05-03,9,0.05,171.0
2304,9,3,2023-04-24,17,0.0,85.0
2305,10,1,2023-03-15,31,0.05,58.9
2306,5,4,2024-07-25,25,0.1,4950.0
